[Hz],FFT[dBm]
1.2994385E+06,-9.45654E+01
1.2997437E+06,-8.72054E+01
1.3000488E+06,-8.38454E+01
1.3003540E+06,-8.57054E+01
1.3006592E+06,-9.15654E+01
1.3009644E+06,-9.60654E+01
1.3012695E+06,-1.01405E+02
1.3015747E+06,-9.86854E+01
1.3018799E+06,-9.79454E+01
1.3021851E+06,-9.75454E+01
1.3024902E+06,-9.81254E+01
1.3027954E+06,-1.05185E+02
1.3031006E+06,-1.09365E+02
1.3034058E+06,-1.00105E+02
1.3037109E+06,-1.05245E+02
1.3040161E+06,-9.57254E+01
1.3043213E+06,-9.17054E+01
1.3046265E+06,-9.18854E+01
1.3049316E+06,-9.46054E+01
1.3052368E+06,-1.01485E+02
1.3055420E+06,-1.05225E+02
1.3058472E+06,-1.07605E+02
1.3061523E+06,-1.02825E+02
1.3064575E+06,-9.58054E+01
1.3067627E+06,-9.56654E+01
1.3070679E+06,-9.66054E+01
1.3073730E+06,-9.94654E+01
1.3076782E+06,-9.72054E+01
1.3079834E+06,-9.87854E+01
1.3082886E+06,-1.01405E+02
1.3085938E+06,-1.07325E+02
1.3088989E+06,-1.02765E+02
1.3092041E+06,-1.04225E+02
1.3095093E+06,-1.00005E+02
1.3098145E+06,-1.00005E+02
1.3101196E+06,-1.02385E+02
1.3104248E+06,-1.01425E+02
1.3107300E+06,-1.06585E+02
1.3110352E+06,-1.08885E+02
1.3113403E+06,-1.23445E+02
1.3116455E+06,-1.08905E+02
1.3119507E+06,-1.07045E+02
1.3122559E+06,-1.02145E+02
1.3125610E+06,-1.03225E+02
1.3128662E+06,-9.90854E+01
1.3131714E+06,-9.58654E+01
1.3134766E+06,-9.90054E+01
1.3137817E+06,-1.11085E+02
1.3140869E+06,-1.01745E+02
1.3143921E+06,-1.01445E+02
1.3146973E+06,-1.04085E+02
1.3150024E+06,-1.06525E+02
1.3153076E+06,-1.04325E+02
1.3156128E+06,-1.04885E+02
1.3159180E+06,-1.00405E+02
1.3162231E+06,-9.59254E+01
1.3165283E+06,-9.80654E+01
1.3168335E+06,-1.07105E+02
1.3171387E+06,-1.02485E+02
1.3174438E+06,-9.99454E+01
1.3177490E+06,-1.02225E+02
1.3180542E+06,-1.00405E+02
1.3183594E+06,-1.00305E+02
1.3186646E+06,-9.62254E+01
1.3189697E+06,-1.03545E+02
1.3192749E+06,-1.17385E+02
1.3195801E+06,-9.95054E+01
1.3198853E+06,-9.48254E+01
1.3201904E+06,-1.02305E+02
1.3204956E+06,-1.00305E+02
1.3208008E+06,-1.07485E+02
1.3211060E+06,-1.03845E+02
1.3214111E+06,-1.02145E+02
1.3217163E+06,-9.75254E+01
1.3220215E+06,-1.05345E+02
1.3223267E+06,-1.00885E+02
1.3226318E+06,-1.04005E+02
1.3229370E+06,-1.00025E+02
1.3232422E+06,-9.85254E+01
1.3235474E+06,-1.06945E+02
1.3238525E+06,-9.92454E+01
1.3241577E+06,-9.43854E+01
1.3244629E+06,-9.20454E+01
1.3247681E+06,-8.97454E+01
1.3250732E+06,-8.79854E+01
1.3253784E+06,-9.10654E+01
1.3256836E+06,-1.03665E+02
1.3259888E+06,-1.03305E+02
1.3262939E+06,-1.05845E+02
1.3265991E+06,-9.48854E+01
1.3269043E+06,-9.87254E+01
1.3272095E+06,-1.02385E+02
1.3275146E+06,-1.02765E+02
1.3278198E+06,-1.07165E+02
1.3281250E+06,-1.08345E+02
1.3284302E+06,-1.02005E+02
1.3287354E+06,-9.82654E+01
1.3290405E+06,-1.15685E+02
1.3293457E+06,-9.95054E+01
1.3296509E+06,-1.00545E+02
1.3299561E+06,-1.04485E+02
1.3302612E+06,-9.94854E+01
1.3305664E+06,-1.04145E+02
1.3308716E+06,-1.11785E+02
1.3311768E+06,-1.02585E+02
1.3314819E+06,-9.82654E+01
1.3317871E+06,-1.00825E+02
1.3320923E+06,-1.08625E+02
1.3323975E+06,-1.07965E+02
1.3327026E+06,-1.15225E+02
1.3330078E+06,-1.11485E+02
1.3333130E+06,-1.06765E+02
1.3336182E+06,-1.06745E+02
1.3339233E+06,-1.10405E+02
1.3342285E+06,-1.01685E+02
1.3345337E+06,-1.02125E+02
1.3348389E+06,-1.16765E+02
1.3351440E+06,-1.05665E+02
1.3354492E+06,-9.50654E+01
1.3357544E+06,-9.24254E+01
1.3360596E+06,-9.77054E+01
1.3363647E+06,-1.05825E+02
1.3366699E+06,-9.94054E+01
1.3369751E+06,-1.05505E+02
1.3372803E+06,-1.05045E+02
1.3375854E+06,-1.04525E+02
1.3378906E+06,-1.04545E+02
1.3381958E+06,-1.00765E+02
1.3385010E+06,-1.02905E+02
1.3388062E+06,-1.01345E+02
1.3391113E+06,-1.01225E+02
1.3394165E+06,-1.04425E+02
1.3397217E+06,-1.05065E+02
1.3400269E+06,-1.00985E+02
1.3403320E+06,-9.75254E+01
1.3406372E+06,-9.88454E+01
1.3409424E+06,-1.00885E+02
1.3412476E+06,-9.37654E+01
1.3415527E+06,-9.17454E+01
1.3418579E+06,-9.80254E+01
1.3421631E+06,-1.03225E+02
1.3424683E+06,-1.03165E+02
1.3427734E+06,-1.02625E+02
1.3430786E+06,-1.00465E+02
1.3433838E+06,-9.86454E+01
1.3436890E+06,-9.74454E+01
1.3439941E+06,-9.44454E+01
1.3442993E+06,-9.33654E+01
1.3446045E+06,-9.64054E+01
1.3449097E+06,-1.09165E+02
1.3452148E+06,-1.02285E+02
1.3455200E+06,-1.00765E+02
1.3458252E+06,-1.00985E+02
1.3461304E+06,-1.03925E+02
1.3464355E+06,-9.98054E+01
1.3467407E+06,-1.07005E+02
1.3470459E+06,-1.02525E+02
1.3473511E+06,-1.02585E+02
1.3476562E+06,-1.02745E+02
1.3479614E+06,-9.77454E+01
1.3482666E+06,-1.05505E+02
1.3485718E+06,-1.13725E+02
1.3488770E+06,-1.02125E+02
1.3491821E+06,-9.81054E+01
1.3494873E+06,-9.01254E+01
1.3497925E+06,-7.87454E+01
1.3500977E+06,-7.94854E+01
1.3504028E+06,-9.31654E+01
1.3507080E+06,-9.93254E+01
1.3510132E+06,-1.12585E+02
1.3513184E+06,-9.59054E+01
1.3516235E+06,-9.78454E+01
1.3519287E+06,-1.02705E+02
1.3522339E+06,-1.02705E+02
1.3525391E+06,-9.58854E+01
1.3528442E+06,-1.07225E+02
1.3531494E+06,-9.68854E+01
1.3534546E+06,-9.85054E+01
1.3537598E+06,-1.00005E+02
1.3540649E+06,-1.05985E+02
1.3543701E+06,-9.86254E+01
1.3546753E+06,-9.78054E+01
1.3549805E+06,-9.94854E+01
1.3552856E+06,-9.21254E+01
1.3555908E+06,-9.50854E+01
1.3558960E+06,-1.14145E+02
1.3562012E+06,-1.16725E+02
1.3565063E+06,-9.82654E+01
1.3568115E+06,-1.08645E+02
1.3571167E+06,-9.81854E+01
1.3574219E+06,-1.00825E+02
1.3577271E+06,-1.02005E+02
1.3580322E+06,-1.02825E+02
1.3583374E+06,-1.08645E+02
1.3586426E+06,-1.09865E+02
1.3589478E+06,-1.00125E+02
1.3592529E+06,-9.73254E+01
1.3595581E+06,-9.70654E+01
1.3598633E+06,-9.84254E+01
1.3601685E+06,-1.03165E+02
1.3604736E+06,-9.55254E+01
1.3607788E+06,-9.61254E+01
1.3610840E+06,-1.09525E+02
1.3613892E+06,-1.01945E+02
1.3616943E+06,-1.03625E+02
1.3619995E+06,-9.62254E+01
1.3623047E+06,-9.84854E+01
1.3626099E+06,-9.66454E+01
1.3629150E+06,-9.72054E+01
1.3632202E+06,-9.92254E+01
1.3635254E+06,-1.04425E+02
1.3638306E+06,-1.10025E+02
1.3641357E+06,-1.00145E+02
1.3644409E+06,-9.56654E+01
1.3647461E+06,-1.02445E+02
1.3650513E+06,-1.01505E+02
1.3653564E+06,-9.62254E+01
1.3656616E+06,-9.91254E+01
1.3659668E+06,-1.01165E+02
1.3662720E+06,-1.00805E+02
1.3665771E+06,-1.03545E+02
1.3668823E+06,-1.00585E+02
1.3671875E+06,-9.95454E+01
1.3674927E+06,-1.03925E+02
1.3677979E+06,-1.10365E+02
1.3681030E+06,-1.01385E+02
1.3684082E+06,-9.87054E+01
1.3687134E+06,-9.73454E+01
1.3690186E+06,-1.00265E+02
1.3693237E+06,-1.00285E+02
1.3696289E+06,-1.00845E+02
1.3699341E+06,-1.01625E+02
1.3702393E+06,-1.00305E+02
1.3705444E+06,-1.04005E+02
1.3708496E+06,-1.06625E+02
1.3711548E+06,-1.05085E+02
1.3714600E+06,-9.69454E+01
1.3717651E+06,-9.73454E+01
1.3720703E+06,-1.03085E+02
1.3723755E+06,-1.01025E+02
1.3726807E+06,-1.01445E+02
1.3729858E+06,-9.93054E+01
1.3732910E+06,-9.40854E+01
1.3735962E+06,-1.02765E+02
1.3739014E+06,-1.01105E+02
1.3742065E+06,-9.93454E+01
1.3745117E+06,-1.10285E+02
1.3748169E+06,-8.92054E+01
1.3751221E+06,-8.74254E+01
1.3754272E+06,-9.40054E+01
1.3757324E+06,-9.51854E+01
1.3760376E+06,-9.54454E+01
1.3763428E+06,-9.74654E+01
1.3766479E+06,-9.98854E+01
1.3769531E+06,-1.09305E+02
1.3772583E+06,-1.01125E+02
1.3775635E+06,-1.03705E+02
1.3778687E+06,-1.02685E+02
1.3781738E+06,-9.75054E+01
1.3784790E+06,-9.86454E+01
1.3787842E+06,-1.06185E+02
1.3790894E+06,-1.03365E+02
1.3793945E+06,-9.69654E+01
1.3796997E+06,-1.08725E+02
1.3800049E+06,-9.98054E+01
1.3803101E+06,-1.03625E+02
1.3806152E+06,-1.02925E+02
1.3809204E+06,-9.81654E+01
1.3812256E+06,-1.00965E+02
1.3815308E+06,-1.00905E+02
1.3818359E+06,-1.06345E+02
1.3821411E+06,-1.08845E+02
1.3824463E+06,-1.02565E+02
1.3827515E+06,-1.06785E+02
1.3830566E+06,-1.00325E+02
1.3833618E+06,-1.02145E+02
1.3836670E+06,-1.00925E+02
1.3839722E+06,-1.00405E+02
1.3842773E+06,-1.09605E+02
1.3845825E+06,-9.86654E+01
1.3848877E+06,-9.65454E+01
1.3851929E+06,-1.02205E+02
1.3854980E+06,-1.03925E+02
1.3858032E+06,-1.00665E+02
1.3861084E+06,-9.72854E+01
1.3864136E+06,-1.00285E+02
1.3867188E+06,-1.02585E+02
1.3870239E+06,-1.05345E+02
1.3873291E+06,-1.10365E+02
1.3876343E+06,-1.12565E+02
1.3879395E+06,-1.02165E+02
1.3882446E+06,-1.07305E+02
1.3885498E+06,-1.06205E+02
1.3888550E+06,-1.02445E+02
1.3891602E+06,-1.21825E+02
1.3894653E+06,-1.03805E+02
1.3897705E+06,-1.05465E+02
1.3900757E+06,-1.11425E+02
1.3903809E+06,-1.08105E+02
1.3906860E+06,-1.13305E+02
1.3909912E+06,-1.03705E+02
1.3912964E+06,-9.67454E+01
1.3916016E+06,-9.60854E+01
1.3919067E+06,-9.76254E+01
1.3922119E+06,-9.89054E+01
1.3925171E+06,-9.97254E+01
1.3928223E+06,-1.08105E+02
1.3931274E+06,-1.06765E+02
1.3934326E+06,-1.06285E+02
1.3937378E+06,-9.85054E+01
1.3940430E+06,-9.81254E+01
1.3943481E+06,-1.02225E+02
1.3946533E+06,-9.71254E+01
1.3949585E+06,-9.79054E+01
1.3952637E+06,-1.01325E+02
1.3955688E+06,-9.75454E+01
1.3958740E+06,-9.54654E+01
1.3961792E+06,-9.32654E+01
1.3964844E+06,-9.31254E+01
1.3967896E+06,-9.93454E+01
1.3970947E+06,-9.98654E+01
1.3973999E+06,-9.68054E+01
1.3977051E+06,-1.02625E+02
1.3980103E+06,-1.19385E+02
1.3983154E+06,-1.02125E+02
1.3986206E+06,-1.10285E+02
1.3989258E+06,-9.82654E+01
1.3992310E+06,-1.06945E+02
1.3995361E+06,-9.74654E+01
1.3998413E+06,-8.05854E+01
1.4001465E+06,-8.12854E+01
1.4004517E+06,-9.70254E+01
1.4007568E+06,-9.51454E+01
1.4010620E+06,-1.18145E+02
1.4013672E+06,-9.68254E+01
1.4016724E+06,-9.60254E+01
1.4019775E+06,-1.00225E+02
1.4022827E+06,-1.02205E+02
1.4025879E+06,-1.04225E+02
1.4028931E+06,-9.49454E+01
1.4031982E+06,-9.76254E+01
1.4035034E+06,-1.07485E+02
1.4038086E+06,-1.06125E+02
1.4041138E+06,-1.05385E+02
1.4044189E+06,-1.00165E+02
1.4047241E+06,-9.71054E+01
1.4050293E+06,-9.50654E+01
1.4053345E+06,-9.90854E+01
1.4056396E+06,-1.06605E+02
1.4059448E+06,-9.65054E+01
1.4062500E+06,-9.38454E+01
1.4065552E+06,-9.93854E+01
1.4068604E+06,-1.09785E+02
1.4071655E+06,-9.78054E+01
1.4074707E+06,-1.00125E+02
1.4077759E+06,-1.16745E+02
1.4080811E+06,-1.09725E+02
1.4083862E+06,-9.91254E+01
1.4086914E+06,-9.93654E+01
1.4089966E+06,-1.00705E+02
1.4093018E+06,-9.93054E+01
1.4096069E+06,-1.11785E+02
1.4099121E+06,-1.11365E+02
1.4102173E+06,-1.04185E+02
1.4105225E+06,-1.00665E+02
1.4108276E+06,-9.97654E+01
1.4111328E+06,-9.86454E+01
1.4114380E+06,-9.75854E+01
1.4117432E+06,-9.44254E+01
1.4120483E+06,-9.53654E+01
1.4123535E+06,-1.03965E+02
1.4126587E+06,-9.83254E+01
1.4129639E+06,-9.51054E+01
1.4132690E+06,-1.00025E+02
1.4135742E+06,-9.87454E+01
1.4138794E+06,-9.90254E+01
1.4141846E+06,-1.00925E+02
1.4144897E+06,-9.79054E+01
1.4147949E+06,-9.81654E+01
1.4151001E+06,-9.95454E+01
1.4154053E+06,-1.01145E+02
1.4157104E+06,-1.00265E+02
1.4160156E+06,-1.03065E+02
1.4163208E+06,-9.66254E+01
1.4166260E+06,-9.65054E+01
1.4169312E+06,-1.01825E+02
1.4172363E+06,-9.99454E+01
1.4175415E+06,-9.87054E+01
1.4178467E+06,-1.00965E+02
1.4181519E+06,-1.00885E+02
1.4184570E+06,-1.09665E+02
1.4187622E+06,-1.09205E+02
1.4190674E+06,-1.07145E+02
1.4193726E+06,-1.05325E+02
1.4196777E+06,-1.00705E+02
1.4199829E+06,-9.68054E+01
1.4202881E+06,-9.60254E+01
1.4205933E+06,-9.15054E+01
1.4208984E+06,-9.21454E+01
1.4212036E+06,-9.91254E+01
1.4215088E+06,-1.01525E+02
1.4218140E+06,-1.01565E+02
1.4221191E+06,-9.91654E+01
1.4224243E+06,-9.92454E+01
1.4227295E+06,-9.76854E+01
1.4230347E+06,-9.85854E+01
1.4233398E+06,-1.00705E+02
1.4236450E+06,-1.03365E+02
1.4239502E+06,-9.85254E+01
1.4242554E+06,-1.07425E+02
1.4245605E+06,-8.54054E+01
1.4248657E+06,-8.34054E+01
1.4251709E+06,-8.92054E+01
1.4254761E+06,-8.94854E+01
1.4257812E+06,-9.67854E+01
1.4260864E+06,-9.78654E+01
1.4263916E+06,-1.06705E+02
1.4266968E+06,-9.76054E+01
1.4270020E+06,-9.45654E+01
1.4273071E+06,-9.43254E+01
1.4276123E+06,-9.58254E+01
1.4279175E+06,-1.07945E+02
1.4282227E+06,-9.67654E+01
1.4285278E+06,-9.64854E+01
1.4288330E+06,-1.04145E+02
1.4291382E+06,-1.04185E+02
1.4294434E+06,-1.05165E+02
1.4297485E+06,-1.10765E+02
1.4300537E+06,-1.05325E+02
1.4303589E+06,-1.01145E+02
1.4306641E+06,-1.00945E+02
1.4309692E+06,-1.05645E+02
1.4312744E+06,-9.82454E+01
1.4315796E+06,-1.00705E+02
1.4318848E+06,-1.04965E+02
1.4321899E+06,-9.98854E+01
1.4324951E+06,-9.81854E+01
1.4328003E+06,-1.00105E+02
1.4331055E+06,-1.05785E+02
1.4334106E+06,-9.88654E+01
1.4337158E+06,-9.38854E+01
1.4340210E+06,-9.71654E+01
1.4343262E+06,-1.01945E+02
1.4346313E+06,-1.01445E+02
1.4349365E+06,-9.65454E+01
1.4352417E+06,-9.51254E+01
1.4355469E+06,-9.66054E+01
1.4358521E+06,-9.60254E+01
1.4361572E+06,-9.93854E+01
1.4364624E+06,-1.04665E+02
1.4367676E+06,-9.89654E+01
1.4370728E+06,-1.01745E+02
1.4373779E+06,-1.16785E+02
1.4376831E+06,-1.02705E+02
1.4379883E+06,-9.64254E+01
1.4382935E+06,-9.42254E+01
1.4385986E+06,-9.67454E+01
1.4389038E+06,-1.00365E+02
1.4392090E+06,-1.01945E+02
1.4395142E+06,-9.46654E+01
1.4398193E+06,-9.70454E+01
1.4401245E+06,-1.03505E+02
1.4404297E+06,-9.65854E+01
1.4407349E+06,-1.02705E+02
1.4410400E+06,-1.08625E+02
1.4413452E+06,-1.04185E+02
1.4416504E+06,-1.00045E+02
1.4419556E+06,-9.87454E+01
1.4422607E+06,-1.01185E+02
1.4425659E+06,-1.00505E+02
1.4428711E+06,-9.83254E+01
1.4431763E+06,-9.93054E+01
1.4434814E+06,-1.02245E+02
1.4437866E+06,-9.73454E+01
1.4440918E+06,-9.71854E+01
1.4443970E+06,-1.02705E+02
1.4447021E+06,-1.04425E+02
1.4450073E+06,-1.15085E+02
1.4453125E+06,-1.03925E+02
1.4456177E+06,-1.00345E+02
1.4459229E+06,-1.00225E+02
1.4462280E+06,-1.01025E+02
1.4465332E+06,-1.01305E+02
1.4468384E+06,-1.03765E+02
1.4471436E+06,-1.04045E+02
1.4474487E+06,-1.02505E+02
1.4477539E+06,-1.10545E+02
1.4480591E+06,-1.08745E+02
1.4483643E+06,-1.03445E+02
1.4486694E+06,-1.00645E+02
1.4489746E+06,-1.04485E+02
1.4492798E+06,-1.03265E+02
1.4495850E+06,-8.48054E+01
1.4498901E+06,-7.94454E+01
1.4501953E+06,-8.86254E+01
1.4505005E+06,-9.65254E+01
1.4508057E+06,-1.00025E+02
1.4511108E+06,-1.00485E+02
1.4514160E+06,-1.06085E+02
1.4517212E+06,-1.09305E+02
1.4520264E+06,-9.89054E+01
1.4523315E+06,-9.97454E+01
1.4526367E+06,-1.06125E+02
1.4529419E+06,-9.91454E+01
1.4532471E+06,-1.09105E+02
1.4535522E+06,-9.64854E+01
1.4538574E+06,-1.03725E+02
1.4541626E+06,-1.00045E+02
1.4544678E+06,-1.01985E+02
1.4547729E+06,-1.01545E+02
1.4550781E+06,-1.08105E+02
1.4553833E+06,-9.71654E+01
1.4556885E+06,-9.50054E+01
1.4559937E+06,-9.58654E+01
1.4562988E+06,-1.01325E+02
1.4566040E+06,-9.65654E+01
1.4569092E+06,-9.47054E+01
1.4572144E+06,-9.79454E+01
1.4575195E+06,-9.63254E+01
1.4578247E+06,-9.83054E+01
1.4581299E+06,-1.06225E+02
1.4584351E+06,-1.03545E+02
1.4587402E+06,-1.10305E+02
1.4590454E+06,-1.02925E+02
1.4593506E+06,-1.09865E+02
1.4596558E+06,-9.91054E+01
1.4599609E+06,-1.03585E+02
1.4602661E+06,-1.13585E+02
1.4605713E+06,-1.02905E+02
1.4608765E+06,-9.85654E+01
1.4611816E+06,-9.77054E+01
1.4614868E+06,-9.58654E+01
1.4617920E+06,-1.01525E+02
1.4620972E+06,-1.06485E+02
1.4624023E+06,-1.06445E+02
1.4627075E+06,-1.11045E+02
1.4630127E+06,-1.04265E+02
1.4633179E+06,-1.05805E+02
1.4636230E+06,-1.03325E+02
1.4639282E+06,-1.05985E+02
1.4642334E+06,-1.01665E+02
1.4645386E+06,-1.04265E+02
1.4648438E+06,-1.25425E+02
1.4651489E+06,-1.06505E+02
1.4654541E+06,-1.04145E+02
1.4657593E+06,-1.05205E+02
1.4660645E+06,-1.00265E+02
1.4663696E+06,-1.02625E+02
1.4666748E+06,-1.05765E+02
1.4669800E+06,-1.15465E+02
1.4672852E+06,-1.06665E+02
1.4675903E+06,-1.04145E+02
1.4678955E+06,-1.06225E+02
1.4682007E+06,-1.15245E+02
1.4685059E+06,-1.06745E+02
1.4688110E+06,-1.02065E+02
1.4691162E+06,-1.00045E+02
1.4694214E+06,-1.04045E+02
1.4697266E+06,-1.00365E+02
1.4700317E+06,-1.04305E+02
1.4703369E+06,-1.01705E+02
1.4706421E+06,-9.79654E+01
1.4709473E+06,-9.93454E+01
1.4712524E+06,-1.06545E+02
1.4715576E+06,-1.06225E+02
1.4718628E+06,-9.89054E+01
1.4721680E+06,-9.96054E+01
1.4724731E+06,-1.15645E+02
1.4727783E+06,-1.01205E+02
1.4730835E+06,-9.54254E+01
1.4733887E+06,-9.52654E+01
1.4736938E+06,-1.00385E+02
1.4739990E+06,-9.92454E+01
1.4743042E+06,-1.04765E+02
1.4746094E+06,-1.04085E+02
1.4749146E+06,-9.43854E+01
1.4752197E+06,-9.51254E+01
1.4755249E+06,-1.04505E+02
1.4758301E+06,-1.02005E+02
1.4761353E+06,-1.05105E+02
1.4764404E+06,-1.04745E+02
1.4767456E+06,-1.09145E+02
1.4770508E+06,-9.79254E+01
1.4773560E+06,-9.33054E+01
1.4776611E+06,-9.62254E+01
1.4779663E+06,-1.06945E+02
1.4782715E+06,-1.03725E+02
1.4785767E+06,-1.00505E+02
1.4788818E+06,-1.07325E+02
1.4791870E+06,-1.07525E+02
1.4794922E+06,-1.06985E+02
1.4797974E+06,-1.01905E+02
1.4801025E+06,-9.76254E+01
1.4804077E+06,-9.86254E+01
1.4807129E+06,-9.52454E+01
1.4810181E+06,-9.71254E+01
1.4813232E+06,-1.02225E+02
1.4816284E+06,-9.48454E+01
1.4819336E+06,-9.97654E+01
1.4822388E+06,-1.05165E+02
1.4825439E+06,-1.02065E+02
1.4828491E+06,-9.92854E+01
1.4831543E+06,-1.00645E+02
1.4834595E+06,-1.08285E+02
1.4837646E+06,-1.05445E+02
1.4840698E+06,-9.87054E+01
1.4843750E+06,-1.05345E+02
1.4846802E+06,-1.12125E+02
1.4849854E+06,-1.03925E+02
1.4852905E+06,-1.06785E+02
1.4855957E+06,-1.12325E+02
1.4859009E+06,-1.10785E+02
1.4862061E+06,-1.05225E+02
1.4865112E+06,-1.12485E+02
1.4868164E+06,-1.19865E+02
1.4871216E+06,-1.01665E+02
1.4874268E+06,-9.94854E+01
1.4877319E+06,-1.06925E+02
1.4880371E+06,-9.77254E+01
1.4883423E+06,-9.64454E+01
1.4886475E+06,-1.03125E+02
1.4889526E+06,-1.14645E+02
1.4892578E+06,-1.03885E+02
1.4895630E+06,-9.69254E+01
1.4898682E+06,-9.87654E+01
1.4901733E+06,-1.09365E+02
1.4904785E+06,-1.03025E+02
1.4907837E+06,-1.04045E+02
1.4910889E+06,-1.02145E+02
1.4913940E+06,-9.78654E+01
1.4916992E+06,-1.00865E+02
1.4920044E+06,-1.03465E+02
1.4923096E+06,-1.07785E+02
1.4926147E+06,-1.02805E+02
1.4929199E+06,-1.01085E+02
1.4932251E+06,-1.08305E+02
1.4935303E+06,-1.05265E+02
1.4938354E+06,-1.04365E+02
1.4941406E+06,-1.07265E+02
1.4944458E+06,-1.00505E+02
1.4947510E+06,-1.01805E+02
1.4950562E+06,-9.55854E+01
1.4953613E+06,-9.51254E+01
1.4956665E+06,-9.64254E+01
1.4959717E+06,-1.09745E+02
1.4962769E+06,-1.08465E+02
1.4965820E+06,-1.03165E+02
1.4968872E+06,-1.03505E+02
1.4971924E+06,-1.26645E+02
1.4974976E+06,-1.05365E+02
1.4978027E+06,-1.04465E+02
1.4981079E+06,-1.04965E+02
1.4984131E+06,-1.06405E+02
1.4987183E+06,-1.05445E+02
1.4990234E+06,-9.74054E+01
1.4993286E+06,-9.66054E+01
1.4996338E+06,-1.07445E+02
1.4999390E+06,-9.55854E+01
1.5002441E+06,-1.01385E+02
1.5005493E+06,-9.43454E+01
1.5008545E+06,-1.04005E+02
1.5011597E+06,-1.17725E+02
1.5014648E+06,-1.03165E+02
1.5017700E+06,-1.07205E+02
1.5020752E+06,-1.22045E+02
1.5023804E+06,-1.02205E+02
1.5026855E+06,-1.01225E+02
1.5029907E+06,-1.02965E+02
1.5032959E+06,-9.86254E+01
1.5036011E+06,-1.07305E+02
1.5039062E+06,-1.07065E+02
1.5042114E+06,-1.02865E+02
1.5045166E+06,-9.87654E+01
1.5048218E+06,-1.07845E+02
1.5051270E+06,-1.11125E+02
1.5054321E+06,-1.19865E+02
1.5057373E+06,-1.14005E+02
1.5060425E+06,-1.04045E+02
1.5063477E+06,-9.84454E+01
1.5066528E+06,-1.02045E+02
1.5069580E+06,-1.07465E+02
1.5072632E+06,-1.07545E+02
1.5075684E+06,-1.00525E+02
1.5078735E+06,-1.03965E+02
1.5081787E+06,-1.04465E+02
1.5084839E+06,-1.01105E+02
1.5087891E+06,-9.94854E+01
1.5090942E+06,-9.85654E+01
1.5093994E+06,-1.07785E+02
1.5097046E+06,-9.87254E+01
1.5100098E+06,-9.86054E+01
1.5103149E+06,-9.93654E+01
1.5106201E+06,-9.74654E+01
1.5109253E+06,-1.01665E+02
1.5112305E+06,-9.96454E+01
1.5115356E+06,-9.89054E+01
1.5118408E+06,-1.01805E+02
1.5121460E+06,-1.12705E+02
1.5124512E+06,-1.03505E+02
1.5127563E+06,-1.04425E+02
1.5130615E+06,-1.00825E+02
1.5133667E+06,-9.57454E+01
1.5136719E+06,-9.67254E+01
1.5139771E+06,-9.51254E+01
1.5142822E+06,-9.37254E+01
1.5145874E+06,-9.50854E+01
1.5148926E+06,-9.44854E+01
1.5151978E+06,-1.00365E+02
1.5155029E+06,-1.02485E+02
1.5158081E+06,-9.70654E+01
1.5161133E+06,-9.34054E+01
1.5164185E+06,-9.24254E+01
1.5167236E+06,-9.53854E+01
1.5170288E+06,-1.00745E+02
1.5173340E+06,-9.32654E+01
1.5176392E+06,-9.83654E+01
1.5179443E+06,-9.84654E+01
1.5182495E+06,-9.74654E+01
1.5185547E+06,-1.11325E+02
1.5188599E+06,-1.03165E+02
1.5191650E+06,-1.00845E+02
1.5194702E+06,-1.06765E+02
1.5197754E+06,-1.20125E+02
1.5200806E+06,-1.02905E+02
1.5203857E+06,-1.09485E+02
1.5206909E+06,-9.62654E+01
1.5209961E+06,-9.53454E+01
1.5213013E+06,-9.57654E+01
1.5216064E+06,-1.11485E+02
1.5219116E+06,-1.02125E+02
1.5222168E+06,-1.07005E+02
1.5225220E+06,-1.00225E+02
1.5228271E+06,-9.75854E+01
1.5231323E+06,-1.01065E+02
1.5234375E+06,-1.11525E+02
1.5237427E+06,-1.07685E+02
1.5240479E+06,-1.02045E+02
1.5243530E+06,-1.09345E+02
1.5246582E+06,-8.60454E+01
1.5249634E+06,-8.41454E+01
1.5252686E+06,-9.60254E+01
1.5255737E+06,-9.77854E+01
1.5258789E+06,-9.75854E+01
1.5261841E+06,-9.60654E+01
1.5264893E+06,-1.03085E+02
1.5267944E+06,-1.02685E+02
1.5270996E+06,-9.96854E+01
1.5274048E+06,-9.90654E+01
1.5277100E+06,-9.81254E+01
1.5280151E+06,-9.89254E+01
1.5283203E+06,-1.02245E+02
1.5286255E+06,-1.01165E+02
1.5289307E+06,-1.02385E+02
1.5292358E+06,-1.08225E+02
1.5295410E+06,-1.06205E+02
1.5298462E+06,-1.04705E+02
1.5301514E+06,-1.02505E+02
1.5304565E+06,-1.01405E+02
1.5307617E+06,-1.00465E+02
1.5310669E+06,-1.03665E+02
1.5313721E+06,-1.13845E+02
1.5316772E+06,-1.04685E+02
1.5319824E+06,-9.51454E+01
1.5322876E+06,-9.23854E+01
1.5325928E+06,-9.48054E+01
1.5328979E+06,-1.03725E+02
1.5332031E+06,-9.99454E+01
1.5335083E+06,-1.00965E+02
1.5338135E+06,-9.89854E+01
1.5341187E+06,-9.97454E+01
1.5344238E+06,-1.02165E+02
1.5347290E+06,-9.98254E+01
1.5350342E+06,-9.98254E+01
1.5353394E+06,-9.61854E+01
1.5356445E+06,-9.52054E+01
1.5359497E+06,-9.92454E+01
1.5362549E+06,-9.99854E+01
